Datetime,Tweet Id,Text,Username
2020-07-28 02:24:28+00:00,1287936933054656512,"Animal circuses are shutting down or dropping cruel animal acts, yet Loomis Bros. Circus is still forcing elephants &amp; big cats to perform. Urge them to join the many modern, humane circuses by ending its cruel animal acts via @PETA: https://t.co/9oONIRFvCw",sharongregson
2020-07-28 02:03:31+00:00,1287931661351399424,@DesMuchipisi @emerg_research Desire's comment is funny😂 but really it hits @ the core of the matter. Analysts and investors can't pretend as though its business as usual. Lets address the elephant in the room. When will markets reopen? what are the risks of an extended suspension? The political context? etc,oswellk
2020-07-28 01:41:35+00:00,1287926143115567105,@SGTreport So will 0% interest rates.  The elephant is in the room and its taking a crap on the floor.,ProtestChris
2020-07-28 01:27:18+00:00,1287922548164841472,"After 74 years of business, Spokane said goodbye to White Elephant yesterday. Observable nostalgia and joy for all ages through its final hours. Libby Kamrowski/ THE SPOKESMAN-REVIEW #local #spokane https://t.co/8L2a5z4XzU",libbykamrowski
2020-07-28 01:17:12+00:00,1287920004512587777,"@Hormetik @emeowwww No, its pretty obvious that elephant was eating their grass and stomping all over the veggie patch so they killed it and then went to have avocado toast and tofu for dinner.",Ahrrggghh
2020-07-28 00:41:49+00:00,1287911101766631424,"@TheHFWarrior ""If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality."" Desmond Tutu",AaronProposes
2020-07-28 00:33:22+00:00,1287908973593542656,"#LijiangBay, known as the most beautiful Bay of Guilin landscape, is located in #Qingshan Town, #Lipu City, #Guilin. There are six animal-like mountains like elephant, loong and hawk, and its idyllic scenery is marvelous, spectacular and unforgettable. 
 #Guangxi #China #travel https://t.co/0qGkEdxmqY",AseanPanorama
2020-07-28 00:19:17+00:00,1287905432950968325,"@TEITR_podcast @MFA_China not surprising you see an elephant in the room, guess its pink, right?🤡🤡🤡",gue20181540
2020-07-28 00:14:08+00:00,1287904134482612228,"You could feel their enormously swollen lower half brush up and then press up against your legs under the table, legs like an elephant squished around an enormously overblown set of nethers taking up almost the entire under-table space and wrapping completely around its support.",lillykitty1988
2020-07-28 00:03:32+00:00,1287901468293505024,"@kingl4d @Joshua4Congress Wait for the ""you are jealous of the rich"". No bro, I'm pretty sure I would be  alienated as hell living a fake life having more money than what entire cities are worth. It's as if 2 elephants had all africa to range while all its brothers were in cages....",mutataresurgo
2020-07-27 23:06:28+00:00,1287887105369075713,the ham cheese sandwich is the cage the elephant of sandwiches.. its just no good !,SHOEGAZING42O
2020-07-27 22:48:15+00:00,1287882522068582400,The challenges #Eritrea endured over the last 28 years. For now Africa is on the back burner because the fight is between the economic elephants themselves. #Eritrea is making a good use and enjoying this quite time to work on its national development. I am happy! https://t.co/zmv0y8TYdh,Mebrak_G
2020-07-27 22:38:25+00:00,1287880046162489344,"@Atusheee Complete nonsense!
Elephants are wild animals with a very good memory, its possible it has been at the coast before and its just doing a re-visit.

Elephat @ the coast has NOTHING to do with the coastal situation.

Eevambulanda omuna oipupulu nai!",KkMunene
2020-07-27 22:21:34+00:00,1287875805553467393,"How Rwanda became one of the world’s great conservation success stories. In its restored Akagera National Park, for the first time in over 20 years, the Big 5 (rhinos, elephants, Cape buffalo, lions &amp; leopards) once again graze &amp; hunt in primordial bliss.
https://t.co/M7FIFTSenQ",cobbo3
2020-07-27 21:50:16+00:00,1287867928293998592,"tarts the take. Lemon brightens the drink and fairly sours the take. Elephant heart plums are felt upon the mouthfeel. Brettanomyces yeast embellishes a light musty funk to the berry and plum body, and its lactic tinge is watered down. Honey slightly sweetens the drink and...",DFLBDrinkBeer
2020-07-27 21:40:42+00:00,1287865522348896256,"@GovernorBullock ow lets stop the big elephant in the room: community transmission

its not safe for us
Its not safe for the out of staters

Rules.
CT kicked all out of staters out to save their state. moral imperative is to: save lives

don't be lazy listen to this:",Mingoelddif
2020-07-27 21:30:42+00:00,1287863005418487810,@GeneralMcMaul You pet the elephant gently and thank it for its cerebrospinal fluid,ehnyay
2020-07-27 20:18:11+00:00,1287844756001820672,@matt_kempez While the brexiteers were focused on unelected bureaucrats (irony considering our spad) &amp; immigration by the right wing.... The economy (the elephant in the room) is what will destroy and bring this country to its knees....,dooblayexpresso
2020-07-27 20:03:10+00:00,1287840978964021250,@carrieunderwood @CALIAbyCarrie I love you @carrieunderwood always a good Christian. You need to stop building your wealth though and think about what is written in the Bible. Its easier for an Elephant to pass through the eye of a needle than for a rich person to pass through the gates of heaven. Lots of love.,RossHadliegh
2020-07-27 19:47:39+00:00,1287837072678703104,@NBCNews Same experts that claim an elephant can hang off the ledge of a cliff by holding onto a flower using its trunk am I right?,TheRogue_Elf
2020-07-27 19:43:55+00:00,1287836130688356353,@TheWickedChild @elephant_ben @Y_AHor @AcreofSnow @EHBEA1 No the problem is that IQ test are not construct valid and Lynns data alone is enough to falsify its original design as a test for mental retardation at the international level.,SecretBaboon
2020-07-27 19:35:24+00:00,1287833987772289024,Yes and flying elephants do too! The party of toughness &amp; John Wayne bullshit is always selling fear. They're so fucking boring and tired its always the same shtick with these people they got nothing! https://t.co/L0U5Ql2CN6,Leane671
2020-07-27 19:18:02+00:00,1287829619744346113,"@ali_naka @edmnangagwa @MinisterSBMoyo @MalawiGovt @LAZARUSCHAKWERA @mynassah @LeviKabwato @SKChilima Whats with the trade of baby elephants?? Guys and we blame others for our mistakes? Its high we should own up and do the right thing. We have enough resources to sustain our economy. Our problems are home grown and thats a fact. Bad policies, nepotism and corruption . https://t.co/HSOBzu03Vo",shambiralloyd
2020-07-27 18:58:30+00:00,1287824704204660736,"I have put in two requests to @NFHS_Org during their Zoom session under way with Dr. Karissa Niehoff, its president, about what should be done about transfer eligibility during the pandemic and they are not answering. This is an elephant in the room.
#nebpreps",stuOWH
2020-07-27 18:56:57+00:00,1287824311022166016,"I have put in two requests to @NFHS_Org during their Zoom session under way with Dr. Karissa Niehoff, its president, about what should be done about transfer eligibility during the pandemic and they are not answering. This is an elephant in the room.",stuOWH
2020-07-27 18:48:14+00:00,1287822120181956610,"@peakoptics @TheWickedChild @Y_AHor @AcreofSnow @EHBEA1 At least its better than using Pisa, which is worse given it is a measure of the scores of 15-year-olds instead of adults. Also, don't know of any world map showing the results of step and piaac globally, but there is one for the USA piaac results at the county level. https://t.co/jwE3WE405H",elephant_ben
2020-07-27 17:53:09+00:00,1287808255931097089,"@CorkieBlaylock @HawkingDead @mitchellvii Interesting. I think we see the violence and riots go away if Biden wins. Just my opinion...

No one enjoys citizens being black bagged. 

Protest all you like. Destroying property &amp; harassing other citizens is not a right. 

If States refuse to help its citizens, then who else?",G_elephants
2020-07-27 17:36:03+00:00,1287803954890498050,@Wurie_Phree @BlackSapphic @LeratoMannya Why is it being called an elephant in the room as if its needs to discussed and addressed by light skinned people?,Jer1dah
2020-07-27 17:31:26+00:00,1287802790769639424,"@idesibanda It's Elephants' teeth of the @PMOIndia. It's neither the first time nor the last. 
Govt is doing all good for its capitalists friends, and barking about 70 years, but silent about 6 years. All bad had been done in 70 years that's why public choose you but what's your achievement?",Sandhi811
2020-07-27 17:31:10+00:00,1287802725993009154,"“If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality.” ~ Archbishop Desmond Tutu",Ntunjambill1224
2020-07-27 17:12:01+00:00,1287797907588935682,"The Andal temple, also called Ranganayaki shrine, is to the northwest of the Kesava temple. Its outer wall are decorated with artwork such as elephants and nature. It also displays 31 large images of deities from the Vaishnavism, Shaivism and Shaktism traditions of Hinduism.

3/3 https://t.co/ery2PRESxD",History_Mystery
2020-07-27 16:41:33+00:00,1287790237742059520,"I won't ""enter,"" until @BCEDA addresses the giant green elephant in the room: ""Legacy"" cannabis has the #s, the workers, the GDP inputs to power a ""green"" recovery for BC. But to talk to @BCGovNews, you'd never know the province was world famous for its MJ. #CannabisCommunity https://t.co/m9eZdI2N7X",sacabbage
2020-07-27 16:00:25+00:00,1287779888183861248,"""When the elephants fights ,its grass that suffers"".",chrispenmanjen3
2020-07-27 15:29:14+00:00,1287772038480846848,"@RandallMcMillan @soledadobrien its her nose, I had her on a walk here in Thailand , we were at a Vacay Villa in Hua Hin , she met a Baby Bull on a Leash grazing along road way , the sniffed each other ,each  turned and trotted away , no trama, weird , but other dogs. curious how she responds to Elephants here",Patrick53862257
2020-07-27 14:36:03+00:00,1287758654867935235,"@DHoffman2012 @HouseGOP @SenateGOP READ before you post. 1st result is a ""condemnation"" of obama??? its more a criticism of congress (same one i make regularly about congress and hoped a trump presidency would unite the jackasses and elephants to take up their legislative mantel again!) https://t.co/TVEzEJfEdM",JTTmemes
2020-07-27 14:06:03+00:00,1287751107654164482,"@NattyAnne09 @my90dayfatloss @MattHancock Exactly. The *massive* ELEPHANT in the room is that the NHS has been a Covid only healthcare service for months, even into the middle of July! 

How many 1000's have died, or will die, because of this? Its literally mass murder,

https://t.co/CkrcLQ2We9",photopro28
2020-07-27 13:46:51+00:00,1287746272833572866,"An Elephant carrying the Himalayas on his head with its curled trunk in #SriLanka 

#GuardianOwl #BreakingNews https://t.co/PUWf87yWpP",ultrautopian
2020-07-27 13:37:59+00:00,1287744043200413696,"“If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral, the mouse will not appreciate your neutrality”Archbishop Desmond Tutu  #SouthernKadunaMassacre",Edogboeneche
2020-07-27 13:30:12+00:00,1287742083063783426,"@chrisnyamandi @SirW17 @BatsieKu @MoFA_ZW Did you just call yourself neutral?? 😂😂😂😂. If an elephant has its foot on the leg of a rabbit and you remain ""neutral"" I'm sure the rabbit will appreciate your neutrality",AdioDinika
2020-07-27 13:24:44+00:00,1287740707004874752,"If South Africa wants to address the slow rate of #transformation in sport, the nation will have to face up to one of the biggest elephants in its room, according to @Springboks icon Tendai 'Beast' Mtawarira.

https://t.co/aY0JeGSt00",TheCitizenSport
2020-07-27 13:13:43+00:00,1287737934167318528,The belief of limitation it acquired from past programming in its youth keeps the elephant immobile and docile.,oohincensed
2020-07-27 13:13:42+00:00,1287737932430925826,"When the elephant becomes a twelve-foot tall adult, simply placing a rope around its leg causes it to stay put because it has already resigned itself to the all-powerfulness of the rope. Even though the adult elephant has the strength to break any rope or uproot nearly any post",oohincensed
2020-07-27 13:13:42+00:00,1287737930778382337,"When a baby elephant in India is being trained, its leg is tied to a post with a strong rope. No matter how hard and how long the baby elephant pulls, there is no budging the post. The elephant ultimately comes to associate the rope with an all-powerful, immovable force.",oohincensed
2020-07-27 13:11:26+00:00,1287737361355476992,"@GlassCorridor @MissSpectaclesh @imlovinjustinbe @taracartergmc @BorisJohnson I think everyone knows the scale and depth of the inefficiencies within the NHS.

The elephant in the room is what system to put in its place.",ThePeoplesAlte1
2020-07-27 12:56:45+00:00,1287733666282692608,"Perhaps the party should change its mascot from the elephant to the mastodon.

For a Glimpse of the Republican Party After Trump, Look to California  https://t.co/Lztv0jtNZG",jerrymberger
2020-07-27 12:52:37+00:00,1287732627143684097,"Chhattisgarh- A graceyard for elephants. #Elephantkilled , axed into pieces and buried in the fields after extracting its tusks for illicit #ivorysmuggling. Three arrested in Dhamtari district of Chhattisgarh. #Elephant remains retrieved from the fields. ⁦@Elephantsupport⁩ https://t.co/BB2XRIRJYz",rashmidTOI
2020-07-27 12:46:55+00:00,1287731189969821698,"@DiscePuer @simondolan Yep, not an easy elephant in the room to discuss and its been around for bit https://t.co/OUvpPWXlmN",JasonGiller
2020-07-27 11:01:30+00:00,1287704661701668864,"@DarioCampetti @SuperRedWine Its a fact that we as the country,as society,as people are fed up of the ANC,can we for once out aside our racial divide and focus on downing this elephant. 

It was created by the system and we have to use every intelligence we have to dethrone it democratically.",MaxwellJabu2kk
2020-07-27 10:46:35+00:00,1287700908994752513,Goddammit now its the fucking elephants 2020 can you calm the fuck down any time soon pls https://t.co/9orW44XPul,Gonerblue
2020-07-27 09:29:02+00:00,1287681393129127937,"Another top 5 mainstay, the @AdmiralUK brand is #1 private motor #insurer in the UK. With the Elephant and Diamond brands also in its portfolio, Admiral has a little way to go before matching @AXAUK &amp; @AvivaUK's brand dominance in our research. https://t.co/24yDia4OlT https://t.co/PtORpfpzDP",AltusDigitalBar
2020-07-27 09:22:49+00:00,1287679828108484615,"@thepointwithlx As old African saying that “when elephants fight, its the grass that suffers” . The friction b/n US and China will adversely affect z already fragile economies of developing countries, particularly African . Cooperation is solution! We need strong China and USA! It’s possible",mesfinMaff
2020-07-27 09:05:03+00:00,1287675355030052869,Baby elephants suck their trucks just like baby humans suck their thumbs and they do it for the same reason — comfort. Sucking on the trunk helps a young elephant learn how to control the muscles in the trunk so that it can fine-tune its use. #factoftheday https://t.co/WsOzVw8Oaq,HornchurchHigh
2020-07-27 09:04:31+00:00,1287675223295307778,"@parabellummmm @rasmansa @BenWinegard @JamesLingford My point was why the authors of the study on economic growth used Lynn's data deal despite its controversial nature. Lynn's national IQ accuracy can not be confirmed used piaac data anyway because, at least to my knowledge, there is no individual-level data on piaac and IQ.",elephant_ben
2020-07-27 08:48:50+00:00,1287671274588770304,"Its raining cats dogs elephants and the whole zoo 🌩
#Karachi #KarachiRains",kinoopedia
2020-07-27 07:42:54+00:00,1287654683041906689,"Elephant Hawk-Moth
living in parts of Europe &amp; Asia from Ireland to Japan. Its name refers to its elephant-like aspect, such as wings that spread out like large ears. The pink spots on the body look like the outline of eyes at the top, lead down the body as if a long trunk. https://t.co/LkvVyt26ZZ",CarpeVinum_
2020-07-27 07:29:02+00:00,1287651192286244865,"Elephants are considered as a symbol of good luck, wisdom, and protection. Placing a sculpture of the elephant with its trunk raised is thought to attract good fortune, as it showers its positive energy out of the trunk and into all surrounding beings and spaces. #BastarArt https://t.co/FE9yz5HQeJ",coshalart
2020-07-27 07:23:11+00:00,1287649722640076805,"“If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality.”",edaelifozbek
2020-07-27 07:23:00+00:00,1287649675340906496,"When two elephants fight in Nigeria, its always a good thing for the masses. Sigh. *Grabs popcorn and soda. https://t.co/kag6P0pqgi",iam_fto
2020-07-27 07:10:00+00:00,1287646401409822721,@TrillyOcean There’s a bar by me called the Angry Elephant 😐 I’m sure that’s where one would go,Its_CeeSanch
2020-07-27 06:01:08+00:00,1287629073691430913,"Who knows the collective noun for crocodiles? 
&gt;
When a large animal like an elephant or hippo like this dies near water its not uncommon to see many crocodiles come together in a feeding frenzy! 
Amazing photos. 
&gt;
#ThisIsChobe #Chobe #AfricanSafari #wildlifephotography https://t.co/WxwsO4IKfk",ThisIsChobe
2020-07-27 05:53:04+00:00,1287627041974759429,"The 31/7 :and its sadness .

John 8:3-7

Let he who is without sin cast the first stone. 

The grass should not be used by the elephants.
The Western imperialists&amp;their local handlers are up for a last bet to wrestle the resource-blessed ctr by hook/crook.

A Big NO to 31/7",PDzivaguru
2020-07-27 05:47:40+00:00,1287625683418701828,"@_adornthyheart_ I like addressing the elephant in the room. It can be done without hostility, but even if its needed if something is bothering me I'm gonna confront the issue... all that ghosting is cowardice to me",Sterling_Silv
2020-07-27 04:56:05+00:00,1287612701422661632,@ErinMPerrine @realDonaldTrump You know what? Everything that is happening in the streets indicates America’s Elephant in the room. And Trump is fanning the division. NO PRESIDENT SHOULD EVER USE PRIVATE MILITARY FORCES TO SQUASH THE CONSTITUTIONAL RIGHTS OF ITS PEOPLE. PERIOD.,McquoidEvander
2020-07-27 03:54:15+00:00,1287597141691518977,"Few others like her are having the same hard times, Its raining incessantly in Assam and collecting wood for cooking is painful.without limits for these people. Also wild elephants in the area make it dangerous for them to go around jungle area to collect firewood.",naitikkepappa
2020-07-27 02:38:30+00:00,1287578079444049920,"Daily Haiku — 26•VII•2020⠀
⠀
(1)⠀
elephant returns ⠀
each day to the spot where his⠀
mate succumbed to death⠀
⠀
(2)⠀
each fern leaf extends,⠀
a smaller copy of its ⠀
parent leaf... again⠀
⠀
(3)⠀
young girl reads… https://t.co/Dn7Tyykmx2",StephenARalph
2020-07-27 02:20:39+00:00,1287573586304208896,@mandersonville I thought it was an elephant butt. The elephant on its side and OMG,grandmommy07
2020-07-27 02:11:57+00:00,1287571396768362498,@citreaes lol i hate this cuz i myself have but the smallest fear of brig when against her. i almost always expect her to live when ITS TRUE i out dmg her but shes like a little rat to an elephant to reins 😭😭,heavenIydanger
2020-07-27 01:59:16+00:00,1287568203590369280,"The Asian #Elephant is listed by the @IUCNRedList as #Endangered. A calf is fully developed by the 19th month if gestation, but stays in the womb to grow so that it can reach its mother to feed. @vivek4wild @manishariprasad @OrnithophileI @Gannuuprem @Animals1st @ThePhotoHour https://t.co/A42btKyT0I",goldsant
2020-07-27 01:16:41+00:00,1287557489248964609,"The Hurricane Trump Ignored Today Just Blew Down his Stupid Wall. Srsly

⁦@realDonaldTrump⁩’s WHITE ELEPHANT just died. However, this video here will be its reminder for posterity.

Watch video here. https://t.co/6Myn59q3P3",tituv2000
2020-07-26 23:50:33+00:00,1287535812113047553,"@GOVANAGENNA @DavidJ___ Arsenal on top of the Premier League table is like an elephant on top of a tree, we don't know how it got there, but we know its going to fall.",TMadourie
2020-07-26 23:34:18+00:00,1287531721634848768,@CoWindridge @GovernorTomWolf @JohnFetterman Wolf is ignoring the elephant in the room..Judicial Watch has filed a massive lawsuit against PA for its corrupt voter roles..he knows how corrupt democrats are with fraud and mail in ballots!,CowgirlCountry1
2020-07-26 23:20:10+00:00,1287528165057986561,"@Ayishat_Akanbi “If you are neutral in situations of injustice, you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse, and you say that you are neutral, the mouse will not appreciate your neutrality.”",PfalzerLowe
2020-07-26 22:58:29+00:00,1287522708033593346,@Arejang The elephants on this island love its human inhabitants and consider them family 💕 it’s a peaceful coexistence.,JessiDawn
2020-07-26 22:20:03+00:00,1287513035284926467,"What does get mentioned is its connection to the extremely high demand for ivory. Every set of ivory billiard balls, btw, represents one elephant, and the Venn diagram of ivory trader and slave traders in the 1800s is a circle.",vishnevetsky
2020-07-26 22:11:49+00:00,1287510966234542080,@MacgurlLaney1 lol your comparison funny but not so sure its accurate. I wish we would breath out of .. that thing. Then it would be super long like an elephant trunk so we could go in the water.. LOL,richardhowardd
2020-07-26 21:18:04+00:00,1287497437410668545,"There is an Oshiwambo proverb that translate into ""Elephants do not walk on where its not supposed to be walking"" which basically mean that something terrible is on the horizon. https://t.co/mHio55Weut",AuntyBae1
2020-07-26 21:06:58+00:00,1287494646319460352,"European zoos kill around 3,000 to 5,000 healthy animals each year. The Australia Zoo gave less than 3% of its budget to conservation &amp; a larger amount to high tech exhibits for visitors. Elephants still have a shorter life expectancy in zoos than in the wild",seize_socrates
2020-07-26 21:04:12+00:00,1287493947678494722,"Take the elephant by the hand and hold it
It's cruel to tame a thing that don't know its strength
But better to walk beside it
Mm, than underneath
My kind companion
Softens stone
My gentle giant
Painful… https://t.co/aE5RwtXbpp",JustinEddie
2020-07-26 20:12:28+00:00,1287480928844095489,@ChrisBurkeNFL @FourVerts The hangover won’t be from the alcohol; that high fructose corn syrup situation is enough to bring an elephant down to its knees,BrentRamcaster
2020-07-26 19:49:26+00:00,1287475132252868608,"@GeraldUndone The big issue for Canon here is the hype they created talking mainly about the video capabilities of the R5 with its 8K capabilities! Peoples got excited and did expected outstanding groundbreaking capabilities, and Canon didn’t mentioned the Elephant in the small room: heat!",dangrafics1
2020-07-26 19:41:03+00:00,1287473024921251840,@realDonaldTrump @FoxNews The problem is. YOU. Not anarchists or Smokey the beat  Its Donald j TRUMP — or better k own as DUMBO the Elephant TRUMP.                                       DUMP. Egomaniacal. SLIMY. TRUMP,brockmanfan
2020-07-26 19:38:28+00:00,1287472375181774849,@Donsarigo The tree sunk under its own careless weight. The elephant just walked over .,NileNamib
2020-07-26 19:15:58+00:00,1287466710719778822,"@GusContreras21 That’s how it should work, but really its irrigation season so they turn the river back on at Elephant Butte",nananaKneeeees
2020-07-26 19:02:00+00:00,1287463195117006852,"Today's spots 
2/12 Fireweed or Chamaenerion angustifidium, sometimes also known as rosebay willow herb or bombweed due to its abundance as a coloniser on bomb sites after the blitz. Elephant hawk moth may lay its eggs on leaves
#wildflowerhour #365Dayswild #nature #DrJoScience https://t.co/BCwncpjuBy",DrJoScience
2020-07-26 18:21:55+00:00,1287453107195121665,"In the middle of a pandemic, Joe? You couldn’t even acknowledge that elephant in the room? Thankfully, there’s the ACA, but who knows how long it’ll last - even in its current, stripped form. Some stats: for a single person, the ACA averages $440 a month. (6/9)",triceratits_
2020-07-26 18:20:27+00:00,1287452740512354304,"@TheTrashiesUK Smart enough to avoid an elephant trap, except when he walked the entire Labour Party into its massive elephant trap of a Brexit policy, which clearly (as we can now see) he didn't even do out of misguided conviction.",amphitryoniades
2020-07-26 18:09:23+00:00,1287449952654827520,"@spydersensei This is what people are asking for long time. Its not about exams, its about social justice. If govt provides proper education and infrastructures and raises the standard no one will ask anything. They are now comparing tigers and elephants in running which is extremely bad",sathya1405
2020-07-26 18:07:05+00:00,1287449374977654785,@AntiokhosE “Land of the Elephant Kings” was really good. I should get reading on his other work “Time and Its Adversaries”....,HellenisticPod
2020-07-26 17:19:51+00:00,1287437489079279618,@JoeBiden Sorry I got Mad. I was a ASs! I guess THAT is better that a Bully Elephant 🐘 (R) ! I get crazy when Racism rears its head. The Mormons have been gutting America since they orchestrated the Civil War to preserve themselves &amp; shelve the Slavery issue. @AP @SpeakerPelosi https://t.co/YRQM69ywea,BaalOmega
2020-07-26 17:15:09+00:00,1287436308135260162,"@jojoguerr52 @MeetThePress @chucktodd @TelemundoNews @CNBC @NBCNewsNow @MSNBC @JoelOsteen @CBSNews @MTP Comes on a 8 pm and the only thing one I know whose stubbed their toe is a Fat Lying Penciled Dick Elephant who gets peed on by a Russian Hooker and its not Chris Christie.
 Ex-Republican 25 yrs Military as of March 2020",_jvm2222jtk
2020-07-26 16:48:58+00:00,1287429718434873346,Its so unfortunate how people judge your level of knowledge based on what kind of grades you get 🗣 maybe I don't really care to know about the gestation period of an elephant MRS WALLACE!!! Ugh,mrst1ange
2020-07-26 16:30:44+00:00,1287425128490393603,"@mbitrix_ @USAmbKenya @Barise_1 This is the ""elephant in the room"" NEVER put on the table by all the anti-corruption 'virtue-signalers"" of the West. Chinese just keep quiet and consider it 'the cost of doing business'; The West &amp; its firms for decades funneled profits offshore and greased the pockets of tyrants",EchoCha15867612
2020-07-26 16:29:33+00:00,1287424831332335616,"This is the ""elephant in the room"" NEVER put on the table by all the anti-corruption 'virtue-signalers"" of the West. Chinese just keep quiet and consider it 'the cost of doing business'; The West &amp; its firms for decades funneled profits offshore and greased the pockets of tyrants https://t.co/h06fPRO8ur",EchoCha15867612
2020-07-26 15:58:54+00:00,1287417115654393858,@WhatsUpMica I actually sent someone a bag of dicks lol theres a website and its gummy dongs .  theres also websites to send ppl shit..all the way up to elephant shit . classic.,LeeAnnStar23
2020-07-26 15:52:17+00:00,1287415451086069763,"@QEBNA Initially, they were confused with ATK being Investor but a CLUB, now they are showing a copy of IFA where ATK as a CLUB is been dissolved..... It's easy to try to put on a underwear to an elephant.... #ConfusedMacha at its best of the confused state🤣☺️",EBPositiveRana
2020-07-26 15:46:22+00:00,1287413962468884482,"We had a Chinese Elm tree in our front yard that looked like an elephant with its mouth open and his trunk high in the air. Birds nested in its ""mouth"". I loved it until I saw Poltergeist and knew it was going to burst through my bedroom window and get me😩🤣 https://t.co/9Rh2AipqW7",MC__EE
2020-07-26 15:46:05+00:00,1287413892851916800,"@BestBitter6 @YvetteHenson @Conservatives @BorisJohnson @pritipatel I think we also have 2 consider the elephant in the room 
All men 
All muslim 
Why?? 
Im sure most are just looking 4 a free ride but if just ONE is an extremist like the Manchester Arena bomber its disaster
We've no way of knowing what their intent is or why they target Britain",StVitusDance
2020-07-26 15:25:54+00:00,1287408813411164162,"@JitendrPattnaik @EconomicTimes The turning point started 6 years back and as our PM said in Facebook office that time, India is a big elephant. It will take time to turn around but once it change its course, there is stopping. #india #AtmaNirbharBharat",sanjayasarangi
2020-07-26 15:14:43+00:00,1287405998702055426,"@Gordy1967 @paulhutcheon @jruddy99 Jeez, Federalism that was muted by Dugdale and Gordon Broon, never even got off the ground. Yes, the only way they will regain any sort of traction in Scotland is to embrace Independence, just a pity its the elephant in the room..",katycallum
2020-07-26 15:09:03+00:00,1287404570637893633,"@davidpere10 @realDonaldTrump The GOP may need to change its mascot from an elephant to a wooly mammoth, because if it does not adapt its strategic vision and change, it will surely whither and die.",guy1986
2020-07-26 14:53:07+00:00,1287400563315859458,@J_LOADING00 Imagine this whole elephant exerting it’s weight on you... and it had the audacity to pull out its gun.. really?,nsubugamss
2020-07-26 14:40:46+00:00,1287397456175599617,"@PodcastUFO You realize that if Davis is a disinfo agent it means Puthoff is one as well, correct? TTSAs ship sinks if Davis is exposed. Its the elephant in the room nobody is talking about. Did Davis fake a document to perform information warfare against Mitchell while at NIDS? If yes, jail",Sueno_songs
2020-07-26 14:01:44+00:00,1287387632708669440,@Samvit93997514 @dmuthuk Some can buy and wait long. It is an elephant it moves on its own not hear the mahut.. So momentum any side one should bear in mind,YVCHAKRADHAR
2020-07-26 14:01:35+00:00,1287387593550843904,"Chris Packham CBE adds his distinguished voice to STAE’s call to Save The Asian Elephants @DailyMirror article. We urge Government to act now as @ABTAtravel and its members relentlessly promote the cruellest of all elephant venues.

@ChrisGPackham @PeterEgan6 
Image: BBC news https://t.co/wX3h2ur6bQ",stae_elephants
2020-07-26 13:57:33+00:00,1287386578227204098,"@Top35Under35:Kenya being known for its wildlife,from elephants to cheetahs,many of these species are endangered,threatened&amp;vulnerable.Resson Duff as an animal conservationist has dedicated her life to protecting the Earth and its creatures.

#Top35Under35KE 
@Environment_Ke https://t.co/mikSWiizoF",youthagenda254
2020-07-26 13:45:50+00:00,1287383629694369794,"@XanonaceX @voidsbitch Its quite hilarious, when people are too blind to see the elephant In the room. You're perfectly alright with them attacking YAC, which started first, In fact you probably didn't even notice because you were busy simping then the tables turn.",NomadicVoyager
2020-07-26 13:39:27+00:00,1287382025394106371,"#Gold Breaks $1,900 On Its Way To The New All-time High - Investors Are Coming Back Home To The Gold In The USA, Alaskan Elephant Country. https://t.co/AP5ib2M4PK #Alaska #ShotgunGold

#TNRGold $TNR.v $NG $ABX $NEM $AEM $AUY $FCX https://t.co/kLzmy7y63E",kirillklip
2020-07-26 13:15:34+00:00,1287376013236854785,The diplomatic feud between China and US won't harm both countries. We African countries will face all the consequences; they say if two elephants fight in the jungle its grass that suffer much #EFFTurn7 #PutSouthAfricanFirst #US,OwenChipen
2020-07-26 12:55:30+00:00,1287370965115195395,"If you are neutral in situations of injustice you have chosen the side of the oppressor. If an elephant has its foot on the tail of a mouse and you say that you are neutral
the mouse will not appreciate your neutrality. Let us stand up for our Kibos residents #KibosChattheMurder",brian_kip_chir
2020-07-26 12:48:14+00:00,1287369134850760704,"@KanganaTeam @anuragkashyap72 Double standards to honge hi.. its apparent..public isnt getting fooled anymore...dont let these minor irritations affect your voice Kangana! When the elephant walks, the dogs bark!",BChaitrali
2020-07-26 12:23:24+00:00,1287362884562018304,"#Gold Breaks $1,900 On Its Way To The New All-time High - Investors Are Coming Back Home To The Gold In The USA, Alaskan Elephant Country. https://t.co/AP5ib2M4PK #Alaska #ShotgunGold

#TNRGold $TNR.v $NG $ABX $NEM $AEM $AUY $FCX",kirillklip
2020-07-26 12:21:25+00:00,1287362385720815616,"@livbxyle in the exact same position, ive been using the cerave foaming cleanser, herbivore tansy mask, benzoyl peroxide &amp; drunk elephant vit c serum! &amp; its working a dream xxx",newtonmilly
